Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-IC-A6RF-01A	0.164149663319236	0.0345495037934974	0.0688078606968364	0.0335900943570488	0	0.113174781734839	0.0901443350194845	0.0510209702377918	0.0278476854863112	0	0.0267556202250445	0	0.0013488628964346	0.12651596947329	0.130820167365317	0.0456278837304993	0	0.055254183525581	0.00934488335101448	0	0	0.0210475347877744	0.024	0.190472862375341	1.01050179990873
TCGA-2H-A9GO-01A	0.0660285140493689	0	0	0	0	0.277747825597172	0.0298014435161699	0.0202290373075775	0.10311283895197	0	0	0.00926981311173885	0	0.142495729125978	0.000704887654169034	0.136900372858705	0	0.105909143774321	0	0.0248491209003125	0	0.0829512731525164	0.604	0.0133436201710575	1.08684331503203
TCGA-L5-A4OS-01A	0.0769773214068299	0	0.129079254849115	0	0	0.158027154300587	0.0128914375579699	0.0105775350760189	0.0042860564368603	0.030323537209973	0.00701428428174418	0	0	0.262939261913482	0.0608692422240955	0.175485134728818	0	0.0145215202044798	0	0.0560833735928231	0	0.000924886217203869	0.012	0.233698426622447	0.995061513624343
TCGA-LN-A9FR-01A	0.0282287333150243	0	0	0.0294763910184416	0	0.166734211450733	0.0361809491604263	0	0.0198465068953271	0	0.00495027083022177	0.0186517619394346	0.00848895490075504	0.144374473342525	0.00610880386384957	0.234660770310099	0.181671686622127	0.0776995293950528	0.0395520665614086	0	0.00220431144170864	0.00117057895286533	0.003	0.314027157706017	0.958445616322101
TCGA-L5-A8NG-01A	0.151592671206673	0	0.186726156060481	0.0738987517311525	0	0.178147074991547	0	0.0412528141771489	0.0100071021466373	0	0	0.0255568524677888	0.0333294983962898	0.0675645329526272	0.114319068611716	0.0515005963312256	0.00115512412255504	0	0.0563479225756076	0	0.00685134509289615	0.00175048913565378	0.0629999999999999	0.133240755665728	1.02467717519868
TCGA-LN-A9FO-01A	0.0264927531876167	0	0.00963299111382033	0.275764335266324	0	0	0.195321505696094	0.0275748690475625	0.0630438561657775	0	0.0458453542776917	0	0	0.125138360164031	0.145572667276551	0.0480765430015101	0	0.0160092733336336	0	0.0215274914693884	0	0	0.032	0.173585651267201	1.03636302006532
TCGA-L5-A8NM-01A	0.00143875196748704	0	0.0485256919111819	0.168687759249186	0	0.121959639296661	0.212444009288717	0.0111622456973802	0.0453991446367816	0	0.0532224740101749	0	0	0.0959461917947931	0.0908192781990114	0.0867495747082695	0	0	0	0.0430465678059987	0	0.0205986714343575	0.011	0.243867155918634	0.989548952732992
TCGA-L5-A88W-01A	0	0	0.0659226458578202	0	0	0.145867838535548	0	0.0170610018884289	0.00437953521798135	0	0.13097801854651	0	0.00788625598607437	0.190241914211429	0.00934837691827319	0.114464628920866	0.0327985697446963	0.0673723382534379	0	0.123021785743216	0.0319358704950157	0.0587212196807042	0.175	0.0830558438907196	1.06172330917308
TCGA-L5-A8NT-01A	0.0898398411219249	0	0.016509721164155	0.0302921050320032	0	0.219107079342265	0.00373114101827235	0.0198223087266173	0.0521216460346138	0	0	0.0136990019299165	0.00441804675881162	0.0990446732059867	0.0632376784829479	0.105839304541436	0.114497315604249	0.0369573875090533	0.120477583985893	0	0	0.0104051655418533	0.021	0.197349278952048	0.998971923031734
TCGA-L5-A891-01A	0.110983014313008	0	0.00990815359849672	0.0364210291314219	0	0.103554581909405	0	0.0265443672549979	0.0668302337664017	0	0.033360620659699	0	0.0261833472678736	0.137058584584566	0.00775851449563457	0.0652096086562103	0	0.0716569853482782	0	0.269700745481374	0.0120133203950281	0.0228168931376043	0.185	0.0800347033551446	1.07929418313702
TCGA-VR-A8EU-01A	0	0	0.0206026503357768	0	0	0.0306711120596694	0.103569169841177	0.0984830968884505	0.00694748701727622	0.0153789982156706	0.0838339541464172	0	0	0.119359496515505	0.214394945418702	0.170051369166001	0.0589474668914927	0.0559580967519029	0	0.0214046318413499	0	0.000397524910608509	0.004	0.299796494679128	0.981397372588426
TCGA-JY-A93F-01A	0	0	0.0344737100728575	0.117767818623927	0	0.104854728052865	0.252155778661656	0.00410210911627676	0	0	0.0580533037894737	0.00246173792737412	0.00355880707995048	0.138931261984524	0.0282342857931949	0.0861089459201984	0.02556745739164	0.0368843667769265	0.0811343296396529	0	0	0.0257113591694818	0.788	-0.00731615672311082	1.07986391440507
TCGA-L5-A8NI-01A	0.1041277893317	0	0	0.118626975446117	0	0.318666423480057	0.0618335651738794	0.0612866090619328	0.0292860807445512	0	0	0.0345903113286244	0.0150795106371368	0	0.0738294143203145	0.118006759159289	0.0479830417161709	0	0.0166835196002278	0	0	0	0.0659999999999999	0.131986974599852	1.04656816163469
TCGA-R6-A6KZ-01A	0.0758735179645657	0	0	0.0610688321445029	0	0.213161982942499	0.0329756054453732	0.0273288875054271	0.205488355087695	0	0.0093653903035284	0	0.00174121826322229	0.164568489682167	0.0762068651209618	0.0625298242638527	0	0.043484786912747	0.026206244363459	0	0	0	0.0580000000000001	0.137931766810838	1.04068136735667
TCGA-R6-A8W8-01B	0.0872177456924611	0	0.135842733516132	0.00775300035680881	0	0.281651489699741	0.0109755953778961	0.0614080982633255	0.0738035600336484	0	0	0.0429606727944879	0	0.163129953175717	0.0673392411399422	0.0329707278524627	0	0.0297549924368093	0.00519218966056824	0	0	0	0.172	0.0856014829494529	1.05176676995045
TCGA-R6-A6XG-01B	0.0803193142933283	0	0.0531629243916587	0.030201760320346	0.00199511110797077	0.225823743793202	0	0	0.14046810530928	0	0	0.0894590531700039	0.0039976126859322	0.151527732826186	0.0589410399406118	0.128780921831538	0.0140660922926099	0	0	0.0212565880373316	0	0	0.424	0.0354533302814566	1.07961967712891
TCGA-LN-A49P-01A	0.00464134198852569	0	0.0085307073826421	0.105463882370583	0	0.0670763068711496	0.043487658289801	0.0433636762173185	0.0459082086255022	0	0.0346006785307874	0	0	0.241317545784313	0.154569085043372	0.205180267923219	0.0113238275101537	0	0.034536813462633	0	0	0	0	0.607654476050098	0.800125232210847
TCGA-LN-A8HZ-01A	0.0552220300249881	0	0.0747953741393954	0.0343312767324194	0	0.134066627329248	0.069620026563303	0.00277159662470303	0.000865215098149707	0	0.0403338272243426	0	0	0.335747191679635	0.0464201416335627	0.0684254666735716	0.0472762209949339	0.0254107042975185	0	0.0230287799778489	0.0416855210063804	0	0.197	0.0775284694643822	1.06839596827483
TCGA-LN-A4A9-01A	0.0131745989283362	0	0	0.0771109220296096	0	0.16136919428241	0.0539002842260361	0.0438912374271139	0.0378957207409446	0	0.0423005683957313	0.0257676759078383	0	0.128392656902053	0.116931044378349	0.154983005673107	0.0788884752256221	0.0332020252099806	0.000699567094958094	0.0314930235779101	0	0	0	0.402956189303597	0.91601466205175
TCGA-VR-A8EZ-01A	0	0	0.0774792244014372	0.122079921278042	0	0.0969646971455753	0.0497248282550652	0.0387128945570708	0.0265477780790496	0	0	0.0988261508211842	0.00563242870952931	0	0.196036757342573	0.184657600829907	0.0333774767729063	0.000914565422415637	0.0690456763852447	0	0	0	0	0.369271633820307	0.937208266360122
TCGA-LN-A4A8-01A	0.0736405186936909	0	0.0379548831076003	0.0574507378859149	0	0.18852952892023	0.0715177595370133	0.0436887041069342	0.0789246352722737	0	0.077751647790704	0	0.00629632379385023	0.0283940612997916	0.0679842329325311	0.029356263561746	0.0372755786908754	0.162704115328416	0.0385310090784278	0	0	0	0.026	0.183394605008342	1.01684987737272
TCGA-2H-A9GF-01A	0.0300289337729205	0	0.00218323715693627	0	0	0.121133072425165	0	0.0268843072479604	0.107982250791514	0	0.0745808216632238	0.0060785312520706	0	0.457213428315745	0.0220336897797098	0.106446436886736	0.00725339983721006	0	0.0381818908708082	0	0	0	0.021	0.198698344629178	1.04264755195472
TCGA-L5-A4OF-11A	0.106670434150195	0	0.0369986729914749	0.0979696107058644	0	0.260232304185774	0	0	0	0	0.0482220899937817	0	0.0119040198964048	0.00525852175978453	0.0282565056116782	0.0593425852105827	0	0.0120780531505353	0.303074006342135	0.0299931960017901	0	0	0.284	0.0573441884976673	1.08145433725546
TCGA-L5-A4OJ-01A	0	0.0320037014968493	0.397831730613935	0.0295946358053885	0	0.174391015254351	0	0.0217225792378503	0.101931493480679	0	0.00291785992582461	0.00233690757802204	0	0.101118045526816	0.0226630695035281	0.0494388611893701	0	0.0310306173932328	0	0.0294873960437444	0	0.00353208695040865	0.093	0.118577207223934	1.02544988040749
TCGA-L5-A4OO-11A	0.0566597437096112	0	0.209525626023284	0.0589988880361527	0	0.179193000901999	0	0	0	0	0	0.0541121420460099	0.00969293465105444	0	0.0227752027977521	0.0909527428131346	0	0	0.318089719021002	0	0	0	0.129	0.102421322506107	1.04602530545144
TCGA-L5-A43C-01A	0.0194788377536139	0	0.0408940334700037	0.00697235096923487	0	0.150465477480336	0	0	0.0292935585327472	0	0.0415489254584178	0	0.00484427238256781	0.288230898128683	0.00865010865994722	0.0968229836382733	0	0.0534727075991272	0	0.210453108820384	0	0.0488727371066643	0	0.412920307163867	0.916904597344375
TCGA-XP-A8T8-01A	0.0147782245985122	0	0.0204301640657249	0.155820902354696	0	0.0818325272744009	0.16201788442944	0.0560880264200848	0.00494699638466274	0	0.0845129902742237	0.0226621099998359	0.0134954066731847	0.0422724269603651	0.0466641977883658	0.037207396636375	0.0772775596448551	0.113834492816841	0.0555779061861224	0	0	0.0105807874923097	0.091	0.120586517309436	1.04105705212449
TCGA-2H-A9GN-01A	0.0588111561435985	0	0	0.00645863497115836	0	0.33145778881877	0.00871937771980564	0.0200031610988858	0.050675836546683	0	0	0.032273292387426	0.00686373043567459	0.196242962114024	0.0477260357285945	0.0838883759587271	0.00432179415825576	0.0340514239681425	0	0.0828267227652895	0	0.0356797071849646	0.559	0.017934794252071	1.09176159569494
TCGA-LN-A5U5-01A	0.0407116346587635	0	0.0380010604645092	0.0301861066042371	0	0.0976548539324806	0.0801938201356104	0.0341215356410459	0.00619146305918522	0	0	0.0618100434710619	0	0.0138713613807872	0.0886740307695222	0.139755153079883	0.100705603822512	0.157490905702932	0.110632427277469	0	0	0	0.012	0.232183001680641	0.991954781769569
TCGA-R6-A6DQ-01B	0.129320954199544	0	0.252373455852423	0	0	0.220684153556392	0.00915168786406405	0.0175846560241894	0.00195850666364338	0	0.0164358427542624	0	0.00496255446801093	0.0144641523431546	0.101531686534325	0.0771663699133826	0	0.0513184205108642	0	0.0543631137754604	0	0.0486844455402831	0.099	0.114592966643497	1.02973880527693
TCGA-2H-A9GH-01A	0.04796488499063	0	0.0283758100157588	0.0333565407707532	0	0.294199675694668	0.0487601099569626	0.0113740362182094	0.00952330107055523	0	0.0303881723946211	0	0.00263936647753554	0.0166651126426608	0.0617211771856698	0.268529792333474	0.0772885237571883	0	0.0564828486245091	0	0	0.0127306478668046	0.266	0.06203367708667	1.05447183932924
TCGA-JY-A6FG-01A	0	0	0.0161477486778907	0.17751052088995	0	0	0.0120478498995161	0.136406440902129	0.00911680856670062	0	0.0440377214678684	0.0135981078934994	0	0.150725243742835	0.0795231603501448	0.0150866768053439	0.0813184033556878	0.0410020325480429	0	0.16829188327211	0	0.0551874016282817	0.463	0.0295837701980986	1.09387387268865
TCGA-LN-A5U7-01A	0.0234416410806187	0	0.0310479324441034	0.0380174823161843	0	0.190466043644803	0.094407432914565	0.0194510438880835	0	0	0.0069406222765971	0.0450946702446482	0	0.0951697876398031	0.0885193267440334	0.193755445421271	0	0.125923684509704	0.0477648868755845	0	0	0	0.041	0.156702618239043	1.02731461026704
TCGA-IG-A51D-01A	0.00194433094511713	0	0.0697671507847241	0.0525167055253048	0	0.0549094020513006	0.0551397719214785	0.03393727504547	0.0217394637972908	0	0.0191034402379903	0.0799985213473136	0	0.171314912145659	0.254309775205476	0.142914789126361	0.0127886739120464	0	0.0296157879544673	0	0	0	0	0.433805648597111	0.910234171500333
TCGA-IG-A3YC-01A	0	0	0.00619556883439219	0.182596045715732	0	0	0.0652512050200585	0.0431544729100815	0.0908196096176413	0	0.0279904629412459	0	0	0.316349206977845	0.0838933907264159	0.115106015000705	0.0378980304849228	0.000867434363302421	0.0298785574076574	0	0	0	0	0.67007596154792	0.763016787459659
TCGA-LN-A4MQ-01A	0.109392707665687	0	0.0783211888336261	0.00658069692068454	0	0.0453386208688963	0.153103813982913	0	0	0	0	0	0.014748852513472	0.00983641097909036	0.0859391120988315	0.122893371333996	0.167307849248885	0.0153483606284666	0.173805221793236	0	0.0173837931322166	0	0.994	-0.0611833042327823	1.08692331139571
TCGA-L5-A43J-01A	0.00024458848345521	0	0.00401555694054919	0	0	0.452861282527726	0.0165919332199833	0	0	0	0.0471904669569374	0.0144135648106593	0	0.116251360883041	0.0919564449318975	0.162340643412283	0.0291856883934912	0.0237417618772386	0.0412067075627381	0	0	0	0.0620000000000001	0.134504861535682	1.04416764002439
TCGA-L5-A4OE-01A	0.00740306896570915	0.0071223654152346	0	0.277012265803359	0	0.0522143438776075	0.182223039023822	0.032400160835305	0.0185101963579297	0	0.0342039596830208	0	0.000468847342024846	0.0823028336674787	0.0808865509599422	0.0442217356788958	0	0.17183744058682	0	0.00356510076205157	0	0.00562809104079967	0.019	0.203489149431009	1.02358917345015
TCGA-S8-A6BW-01A	0.00763379781809911	0	0.0159869519188852	0	0.00344134760038176	0.12559812411699	0.0876496797427348	0	0	0	0.0288822455365395	0	0.0829902933485563	0.167949246886715	0	0.115338041502388	0.156351045023875	0.110655882060271	0.0975233444445633	0	0	0	0.0649999999999999	0.132164403876946	1.03111394932333
TCGA-V5-A7RB-01A	0.0738175880303591	0	0.0219985658217222	0.0307917312292921	0	0.172303248155756	0.0305256867110486	0.0760709168441437	0.0987197737671905	0	0.0233084601269801	0	0	0.0936671834212325	0.0569303164693691	0.0922404676715478	0.0411080677410648	0.073536058754797	0	0.0649760080021726	0	0.0500059272533233	0.272	0.0605937549103619	1.05741296148148
TCGA-L5-A43C-11A	0.0766160955313252	0	0.222904370425929	0.189414076885374	0	0.280619558105494	0.0124132368018607	0	0	0	0.00520815165709224	0.00781869966793416	0.0290602221536324	0	0.012505496704353	0.045214150829972	0	0.00247721161283666	0.0875923236829432	0.0274378105593094	0	0.000718595381944095	0.021	0.196331650437216	1.00625261872862
TCGA-M9-A5M8-01A	0.0364163710020793	0	0.21666466295473	0	0	0.197572481205731	0.0143062903699789	0	0.0664597585882565	0	0.0250598977103963	0.00106804729905342	0	0.17876935461582	0.0241892750763995	0.0642636658390669	0	0.0587529111650284	0.0463976430145765	0.0214915523787427	0	0.0485880887801405	0.091	0.120272318263097	1.02386056226461
TCGA-VR-AA4G-01A	0.0172950380432392	0	0.0327199943129918	0.052363267770114	0	0.231693716213087	0.0946705731732625	0.020505712918732	0	0	0	0.0939818291370477	0.00618566774012123	0.0651619239352056	0.096464880965402	0.025371966789395	0.0856672089314028	0.16994443634125	0.00797378372874983	0	0	0	0.001	0.346866482932356	0.948106380757963
TCGA-L5-A8NK-01A	0.0275874624313498	0	0.0182476782350022	0.0926213568040275	0	0.248389774942148	0.0326193430705098	0.00143847095590858	0.0856483420730977	0	0.0153154907434839	0.00466007110852435	0	0.14009539355412	0.0646404234465472	0.0237140384677956	0.127783065425744	0	0.117239088741742	0	0	0	0.441	0.0327929488976577	1.06982613823725
TCGA-V5-AASV-01A	0	0	0.083808589962829	0.0562639159784309	0	0.0737801561753837	0.119772600144325	0.0587264154567853	0.0435637332983326	0	0.146420175323225	0.0124995707829098	0.0142551236683326	0.0837633078032291	0.0882666120079035	0.135137824779498	0.043058119864106	0.00248048374921058	0.0382033710054987	0	0	0	0.014	0.217554477412342	0.996070858196924
TCGA-L5-A8NN-01A	0.0812051139030449	0	0.0406080091426657	0.0918763133870324	0	0.17186182713916	0.0718041547719131	0.0360280302084708	0.0503472283006447	0	0.0276758983006668	0	0.00639815861286812	0.0717127638417276	0.0755681119851708	0.190978517706765	0.0672638840194789	0	0.016671988680391	0	0	0	0.455	0.030656079180568	1.06595457824388
TCGA-IG-A6QS-01A	0	0	0.0153614491071961	0.115398941415237	0	0.16860188374493	0.059963889926552	0	0	0	0.0365988256058686	0.0429377718895658	0	0.14831215696128	0.16189526040802	0.0797519183479951	0.0246416804393413	0.0581015738190886	0	0.0884346483349247	0	0	0	0.399262244699493	0.923699646877289
TCGA-L5-A4OO-01A	0.0507596447763503	0	0.16427130286487	0.123448241527674	0	0.22835468144317	0.102862556146865	0.00138512953677388	0.0153890418447722	0	0.0248900086059222	0	0.00460565253787998	0.0262808833369169	0.117403448195919	0.0842468799071117	0.00265543009808567	0.00553025301429407	0.0478728710649036	0	0	4.39750984915061e-05	0.00600000000000001	0.282337542847089	0.967524023433433
TCGA-VR-AA7I-01A	0.00172875403364701	0	0	0.229270794978118	0	0.0232614158036643	0.158620030866603	0.0568304743831307	0.0265211044391233	0	0.0765978976602732	0	0.00470042900358982	0.0574572304182497	0.158928470819768	0.0997593579791288	0.0251883886572436	0.0350618153131566	0.0460738356443047	0	0	0	0	0.413294227780003	0.913349569260943
TCGA-L5-A4OW-01A	0.0534637620076566	0	0.00919840231287435	0.00252190469558435	0	0.348560850935791	0.115147768754339	0.10374507297312	0.0153634608243061	0	0.0656493151159981	0	0	0.135857278624325	0.0467409770899333	0.0323362161311398	0	0.0296234863812994	0	0.0376910160596133	0	0.00410048809401874	0.127	0.103002243840229	1.05584772865508
TCGA-2H-A9GQ-01A	0.16369776780906	0	0.00408656736113473	0.00546038380286042	0	0.227402421345134	0	0	0.0641655873797654	0	0	0.0346789045843302	0	0.284382975590531	0.0192138627739434	0.0657992130909786	0	0.0495292422623159	0.0710725845920003	0.0105104894079462	0	0	0.747	-0.00340783039959077	1.09910275374058
