ID	RiskType	Score	Cell
TCGA-R6-A8W8-01B	High	0.485465132322185	Central memory CD4 T cell
TCGA-L5-A893-01A	Low	0.508833764297044	Central memory CD4 T cell
TCGA-L5-A43C-01A	Low	0.577842212057102	Central memory CD4 T cell
TCGA-L5-A4OO-01A	High	0.538872814340806	Central memory CD4 T cell
TCGA-Z6-A8JD-01A	Low	0.536183048059769	Central memory CD4 T cell
TCGA-V5-A7RC-06A	High	0.461188872899524	Central memory CD4 T cell
TCGA-V5-A7RC-01B	High	0.446748882324379	Central memory CD4 T cell
TCGA-JY-A6FE-01A	Low	0.512630216718291	Central memory CD4 T cell
TCGA-L5-A891-01A	Low	0.462861596651649	Central memory CD4 T cell
TCGA-IG-A4QS-01A	High	0.505450555138567	Central memory CD4 T cell
TCGA-2H-A9GQ-01A	Low	0.427609883012614	Central memory CD4 T cell
TCGA-LN-A5U5-01A	High	0.48460901334486	Central memory CD4 T cell
TCGA-IG-A8O2-01A	High	0.49153005914315	Central memory CD4 T cell
TCGA-L5-A4OG-01A	Low	0.536304227390222	Central memory CD4 T cell
TCGA-L5-A4OT-01A	High	0.512278013517263	Central memory CD4 T cell
TCGA-R6-A6KZ-01A	High	0.496697055008162	Central memory CD4 T cell
TCGA-V5-A7RB-01A	High	0.464050425267792	Central memory CD4 T cell
TCGA-L5-A8NN-01A	High	0.496155079991753	Central memory CD4 T cell
TCGA-2H-A9GL-01A	High	0.519083327920857	Central memory CD4 T cell
TCGA-KH-A6WC-01A	Low	0.449930769088084	Central memory CD4 T cell
TCGA-R6-A6XQ-01B	High	0.42824318101834	Central memory CD4 T cell
TCGA-RE-A7BO-01A	High	0.499735270180805	Central memory CD4 T cell
TCGA-L5-A4OW-01A	High	0.510865308445366	Central memory CD4 T cell
TCGA-L5-A4OP-01A	Low	0.502390647863015	Central memory CD4 T cell
TCGA-L5-A88Z-01A	High	0.466800293747784	Central memory CD4 T cell
TCGA-L5-A4OX-01A	High	0.483941703739398	Central memory CD4 T cell
TCGA-R6-A6DQ-01B	High	0.514628416417035	Central memory CD4 T cell
TCGA-2H-A9GK-01A	Low	0.55066284103613	Central memory CD4 T cell
TCGA-IC-A6RE-01A	High	0.505404785968485	Central memory CD4 T cell
TCGA-L5-A8NM-01A	High	0.525515241865674	Central memory CD4 T cell
TCGA-Q9-A6FW-01A	High	0.545782385165503	Central memory CD4 T cell
TCGA-R6-A6DN-01B	High	0.458429405993125	Central memory CD4 T cell
TCGA-VR-A8EW-01A	High	0.481326465619379	Central memory CD4 T cell
TCGA-L5-A8NR-01A	High	0.498067446037391	Central memory CD4 T cell
TCGA-2H-A9GN-01A	High	0.472981036168251	Central memory CD4 T cell
TCGA-V5-AASX-01A	Low	0.491044091930972	Central memory CD4 T cell
TCGA-V5-AASW-01A	High	0.437182691907804	Central memory CD4 T cell
TCGA-IG-A6QS-01A	High	0.511372566586563	Central memory CD4 T cell
TCGA-L7-A6VZ-01A	High	0.464206334106299	Central memory CD4 T cell
TCGA-LN-A7HV-01A	Low	0.48204358112887	Central memory CD4 T cell
TCGA-L7-A56G-01A	Low	0.44847307489998	Central memory CD4 T cell
TCGA-LN-A4A9-01A	Low	0.534551632023263	Central memory CD4 T cell
TCGA-LN-A7HW-01A	Low	0.491664603612229	Central memory CD4 T cell
TCGA-LN-A9FP-01A	Low	0.503995499664654	Central memory CD4 T cell
TCGA-LN-A7HY-01A	High	0.526297103685595	Central memory CD4 T cell
TCGA-IG-A97I-01A	High	0.486653034750004	Central memory CD4 T cell
TCGA-LN-A7HX-01A	High	0.491402584192554	Central memory CD4 T cell
TCGA-LN-A9FR-01A	Low	0.50421483598261	Central memory CD4 T cell
TCGA-LN-A8HZ-01A	Low	0.449824758870749	Central memory CD4 T cell
TCGA-LN-A49P-01A	High	0.526684592757878	Central memory CD4 T cell
TCGA-LN-A5U6-01A	Low	0.466731226943423	Central memory CD4 T cell
TCGA-LN-A4MQ-01A	Low	0.417085449391398	Central memory CD4 T cell
TCGA-VR-A8ER-01A	High	0.491316090362766	Central memory CD4 T cell
TCGA-LN-A49Y-01A	Low	0.45620708921874	Central memory CD4 T cell
TCGA-LN-A4A4-01A	Low	0.514401295639538	Central memory CD4 T cell
TCGA-LN-A4A1-01A	Low	0.527995820883313	Central memory CD4 T cell
TCGA-LN-A49X-01A	Low	0.51822926512113	Central memory CD4 T cell
TCGA-LN-A49M-01A	High	0.527028569846126	Central memory CD4 T cell
TCGA-R6-A8WG-01A	High	0.437559645919163	Central memory CD4 T cell
TCGA-LN-A4A3-01A	Low	0.534176267232	Central memory CD4 T cell
TCGA-IG-A625-01A	High	0.467583564317568	Central memory CD4 T cell
TCGA-LN-A9FQ-01A	Low	0.494566496890512	Central memory CD4 T cell
TCGA-L5-A8NH-01A	High	0.494978932791327	Central memory CD4 T cell
TCGA-LN-A49S-01A	Low	0.4825517986645	Central memory CD4 T cell
TCGA-LN-A7HZ-01A	High	0.52861778837476	Central memory CD4 T cell
TCGA-LN-A8I1-01A	Low	0.528404649001684	Central memory CD4 T cell
TCGA-L5-A8NL-01A	High	0.518905483144706	Central memory CD4 T cell
TCGA-LN-A49W-01A	High	0.542819958967927	Central memory CD4 T cell
TCGA-LN-A8I0-01A	Low	0.459839966650827	Central memory CD4 T cell
TCGA-LN-A49O-01A	High	0.509091745787292	Central memory CD4 T cell
TCGA-L5-A8NS-01A	High	0.538517525508765	Central memory CD4 T cell
TCGA-L5-A8NI-01A	High	0.461440872650971	Central memory CD4 T cell
TCGA-L5-A8NK-01A	Low	0.49154272951034	Central memory CD4 T cell
TCGA-2H-A9GM-01A	High	0.511377418503843	Central memory CD4 T cell
TCGA-2H-A9GI-01A	Low	0.493684135332365	Central memory CD4 T cell
TCGA-XP-A8T8-01A	Low	0.448405790771126	Central memory CD4 T cell
TCGA-IG-A97H-01A	Low	0.500847187431142	Central memory CD4 T cell
TCGA-IG-A7DP-01A	Low	0.602813352310027	Central memory CD4 T cell
TCGA-LN-A49U-01A	Low	0.495757450898608	Central memory CD4 T cell
TCGA-V5-AASV-01A	Low	0.52483691685161	Central memory CD4 T cell
TCGA-L5-A88S-01A	High	0.537090088020066	Central memory CD4 T cell
TCGA-LN-A4A8-01A	Low	0.500028877903404	Central memory CD4 T cell
TCGA-IC-A6RF-01A	Low	0.472509402046043	Central memory CD4 T cell
TCGA-R6-A8W5-01B	High	0.480436225617978	Central memory CD4 T cell
TCGA-VR-AA7I-01A	Low	0.563930145166646	Central memory CD4 T cell
TCGA-2H-A9GO-01A	High	0.475554380924256	Central memory CD4 T cell
TCGA-R6-A6L4-01A	High	0.44720633421841	Central memory CD4 T cell
TCGA-V5-A7RE-01A	High	0.465447376570182	Central memory CD4 T cell
TCGA-L5-A8NJ-01A	High	0.464160184330624	Central memory CD4 T cell
TCGA-IG-A51D-01A	Low	0.531661745574814	Central memory CD4 T cell
TCGA-VR-AA4G-01A	High	0.493895938735494	Central memory CD4 T cell
TCGA-VR-A8EZ-01A	High	0.457716252818558	Central memory CD4 T cell
TCGA-VR-A8EU-01A	High	0.535159063177811	Central memory CD4 T cell
TCGA-L5-A4ON-01A	High	0.466218974797139	Central memory CD4 T cell
TCGA-IG-A4P3-01A	Low	0.540565979067361	Central memory CD4 T cell
TCGA-ZR-A9CJ-01B	High	0.533557241219773	Central memory CD4 T cell
TCGA-L5-A4OI-01A	High	0.461261913601048	Central memory CD4 T cell
TCGA-S8-A6BV-01A	High	0.511129876641661	Central memory CD4 T cell
TCGA-2H-A9GG-01A	Low	0.512674869270184	Central memory CD4 T cell
TCGA-IG-A3YC-01A	Low	0.579133944417464	Central memory CD4 T cell
TCGA-S8-A6BW-01A	High	0.470702642235157	Central memory CD4 T cell
TCGA-IG-A3YA-01A	Low	0.533296291887056	Central memory CD4 T cell
TCGA-L5-A4OJ-01A	Low	0.478837876574432	Central memory CD4 T cell
TCGA-L5-A8NQ-01A	Low	0.5087671785885	Central memory CD4 T cell
TCGA-JY-A939-01A	Low	0.524881624193971	Central memory CD4 T cell
TCGA-LN-A4A5-01A	Low	0.487082474706964	Central memory CD4 T cell
TCGA-L5-A88T-01A	Low	0.496386212022085	Central memory CD4 T cell
TCGA-VR-A8EQ-01A	High	0.504417562768484	Central memory CD4 T cell
TCGA-JY-A93C-01A	High	0.484269550958021	Central memory CD4 T cell
TCGA-IG-A5S3-01A	Low	0.43844810167037	Central memory CD4 T cell
TCGA-L5-A4OE-01A	High	0.536747737769979	Central memory CD4 T cell
TCGA-JY-A93F-01A	Low	0.474503935877426	Central memory CD4 T cell
TCGA-XP-A8T6-01A	High	0.45638765007455	Central memory CD4 T cell
TCGA-L5-A88W-01A	Low	0.491871137357553	Central memory CD4 T cell
TCGA-JY-A93E-01A	High	0.545492177969496	Central memory CD4 T cell
TCGA-LN-A5U7-01A	Low	0.472607712568591	Central memory CD4 T cell
TCGA-2H-A9GF-01A	High	0.541936168209504	Central memory CD4 T cell
TCGA-VR-A8EO-01A	Low	0.415328122219432	Central memory CD4 T cell
TCGA-VR-A8EP-01A	High	0.428440985593838	Central memory CD4 T cell
TCGA-L5-A8NT-01A	High	0.572866107603444	Central memory CD4 T cell
TCGA-VR-A8EX-01A	Low	0.457734154987161	Central memory CD4 T cell
TCGA-L5-A4OU-01A	High	0.556430526438481	Central memory CD4 T cell
TCGA-L5-A43E-01A	Low	0.487425121781098	Central memory CD4 T cell
TCGA-2H-A9GH-01A	High	0.485993669103477	Central memory CD4 T cell
TCGA-JY-A93D-01A	Low	0.553585564336689	Central memory CD4 T cell
TCGA-2H-A9GR-01A	Low	0.487953696026279	Central memory CD4 T cell
TCGA-L5-A4OH-01A	High	0.46878850182168	Central memory CD4 T cell
TCGA-M9-A5M8-01A	Low	0.499913376927483	Central memory CD4 T cell
TCGA-IG-A3I8-01A	Low	0.531056746114095	Central memory CD4 T cell
TCGA-VR-A8EY-01A	Low	0.46579733216719	Central memory CD4 T cell
TCGA-JY-A938-01A	Low	0.517220222225614	Central memory CD4 T cell
TCGA-IG-A3QL-01A	Low	0.43380472025136	Central memory CD4 T cell
TCGA-L5-A8NG-01A	Low	0.535451087930667	Central memory CD4 T cell
TCGA-R6-A6XG-01B	Low	0.429752209114479	Central memory CD4 T cell
TCGA-JY-A6FG-01A	Low	0.49273382865849	Central memory CD4 T cell
TCGA-L5-A4OS-01A	Low	0.559292366069122	Central memory CD4 T cell
TCGA-JY-A6FA-01A	High	0.43938799681614	Central memory CD4 T cell
TCGA-L5-A8NW-01A	Low	0.499761991301178	Central memory CD4 T cell
TCGA-VR-AA4D-01A	High	0.476585224411328	Central memory CD4 T cell
TCGA-JY-A6FH-01A	Low	0.440761982077922	Central memory CD4 T cell
TCGA-L5-A4OM-01A	Low	0.44684218733112	Central memory CD4 T cell
TCGA-VR-A8Q7-01A	Low	0.528642953565595	Central memory CD4 T cell
TCGA-L5-A8NV-01A	High	0.564833553648387	Central memory CD4 T cell
TCGA-R6-A6Y0-01B	Low	0.47243279271622	Central memory CD4 T cell
TCGA-L5-A8NE-01A	Low	0.475514304097368	Central memory CD4 T cell
TCGA-2H-A9GJ-01A	Low	0.450313486064191	Central memory CD4 T cell
TCGA-JY-A6FB-01A	Low	0.503591717610852	Central memory CD4 T cell
TCGA-JY-A6FD-01A	Low	0.488639578359772	Central memory CD4 T cell
TCGA-L5-A8NU-01A	Low	0.591247999380441	Central memory CD4 T cell
TCGA-LN-A9FO-01A	High	0.329129147236054	Central memory CD8 T cell
TCGA-L5-A88Y-01A	Low	0.436750910140957	Central memory CD8 T cell
TCGA-IG-A50L-01A	High	0.384416526638936	Central memory CD8 T cell
TCGA-IG-A5B8-01A	High	0.306421342585928	Central memory CD8 T cell
TCGA-Z6-A9VB-01A	Low	0.332733026943266	Central memory CD8 T cell
TCGA-VR-A8ET-01A	High	0.322773111886723	Central memory CD8 T cell
TCGA-Z6-A8JE-01A	High	0.357335443893186	Central memory CD8 T cell
TCGA-R6-A8WC-01A	High	0.299757899540881	Central memory CD8 T cell
TCGA-L5-A88V-01A	High	0.305809732446894	Central memory CD8 T cell
TCGA-IG-A3YB-01A	Low	0.302417310565127	Central memory CD8 T cell
TCGA-L5-A8NF-01A	High	0.290894144849605	Central memory CD8 T cell
TCGA-Z6-AAPN-01A	High	0.326755977733251	Central memory CD8 T cell
TCGA-R6-A8W8-01B	High	0.355191839452973	Central memory CD8 T cell
TCGA-L5-A893-01A	Low	0.371120130405417	Central memory CD8 T cell
TCGA-L5-A43C-01A	Low	0.407622404148445	Central memory CD8 T cell
TCGA-L5-A4OO-01A	High	0.360762745913528	Central memory CD8 T cell
TCGA-Z6-A8JD-01A	Low	0.329627024079183	Central memory CD8 T cell
TCGA-V5-A7RC-06A	High	0.282829894735088	Central memory CD8 T cell
TCGA-V5-A7RC-01B	High	0.290670537099395	Central memory CD8 T cell
TCGA-JY-A6FE-01A	Low	0.360805613533337	Central memory CD8 T cell
TCGA-L5-A891-01A	Low	0.281661982603442	Central memory CD8 T cell
TCGA-IG-A4QS-01A	High	0.316553463011832	Central memory CD8 T cell
TCGA-2H-A9GQ-01A	Low	0.224651054693853	Central memory CD8 T cell
TCGA-LN-A5U5-01A	High	0.321939117075096	Central memory CD8 T cell
TCGA-IG-A8O2-01A	High	0.270651779273471	Central memory CD8 T cell
TCGA-L5-A4OG-01A	Low	0.358387620955021	Central memory CD8 T cell
TCGA-L5-A4OT-01A	High	0.359897473256265	Central memory CD8 T cell
TCGA-R6-A6KZ-01A	High	0.302325001328621	Central memory CD8 T cell
TCGA-V5-A7RB-01A	High	0.325208654142042	Central memory CD8 T cell
TCGA-L5-A8NN-01A	High	0.295727425362129	Central memory CD8 T cell
TCGA-2H-A9GL-01A	High	0.326412034199644	Central memory CD8 T cell
TCGA-KH-A6WC-01A	Low	0.302890485163127	Central memory CD8 T cell
TCGA-R6-A6XQ-01B	High	0.264666435300126	Central memory CD8 T cell
TCGA-RE-A7BO-01A	High	0.356532904972513	Central memory CD8 T cell
TCGA-L5-A4OW-01A	High	0.329086786130148	Central memory CD8 T cell
TCGA-L5-A4OP-01A	Low	0.279025904897754	Central memory CD8 T cell
TCGA-L5-A88Z-01A	High	0.345283473143431	Central memory CD8 T cell
TCGA-L5-A4OX-01A	High	0.34418529145608	Central memory CD8 T cell
TCGA-R6-A6DQ-01B	High	0.407993692505154	Central memory CD8 T cell
TCGA-2H-A9GK-01A	Low	0.366469009859035	Central memory CD8 T cell
TCGA-IC-A6RE-01A	High	0.371251951772526	Central memory CD8 T cell
TCGA-L5-A8NM-01A	High	0.404605518744713	Central memory CD8 T cell
TCGA-Q9-A6FW-01A	High	0.364463806335114	Central memory CD8 T cell
TCGA-R6-A6DN-01B	High	0.304335527992167	Central memory CD8 T cell
TCGA-VR-A8EW-01A	High	0.3124148084586	Central memory CD8 T cell
TCGA-L5-A8NR-01A	High	0.364664758519946	Central memory CD8 T cell
TCGA-2H-A9GN-01A	High	0.333430640085089	Central memory CD8 T cell
TCGA-V5-AASX-01A	Low	0.375504265442796	Central memory CD8 T cell
TCGA-V5-AASW-01A	High	0.297918232858912	Central memory CD8 T cell
TCGA-IG-A6QS-01A	High	0.336932998733531	Central memory CD8 T cell
TCGA-L7-A6VZ-01A	High	0.330910588603284	Central memory CD8 T cell
TCGA-LN-A7HV-01A	Low	0.346067316267652	Central memory CD8 T cell
TCGA-L7-A56G-01A	Low	0.278568613437624	Central memory CD8 T cell
TCGA-LN-A4A9-01A	Low	0.347935803301492	Central memory CD8 T cell
TCGA-LN-A7HW-01A	Low	0.344211700744552	Central memory CD8 T cell
TCGA-LN-A9FP-01A	Low	0.38635520817193	Central memory CD8 T cell
TCGA-LN-A7HY-01A	High	0.324930431737281	Central memory CD8 T cell
TCGA-IG-A97I-01A	High	0.331246537978389	Central memory CD8 T cell
TCGA-LN-A7HX-01A	High	0.387028535417759	Central memory CD8 T cell
TCGA-LN-A9FR-01A	Low	0.421094976087974	Central memory CD8 T cell
TCGA-LN-A8HZ-01A	Low	0.328834904810288	Central memory CD8 T cell
TCGA-LN-A49P-01A	High	0.376056123645809	Central memory CD8 T cell
TCGA-LN-A5U6-01A	Low	0.373917121439303	Central memory CD8 T cell
TCGA-LN-A4MQ-01A	Low	0.281326698528366	Central memory CD8 T cell
TCGA-VR-A8ER-01A	High	0.371650364850441	Central memory CD8 T cell
TCGA-LN-A49Y-01A	Low	0.301043822661577	Central memory CD8 T cell
TCGA-LN-A4A4-01A	Low	0.343924480814011	Central memory CD8 T cell
TCGA-LN-A4A1-01A	Low	0.369330217919957	Central memory CD8 T cell
TCGA-LN-A49X-01A	Low	0.347936672407174	Central memory CD8 T cell
TCGA-LN-A49M-01A	High	0.316635295022158	Central memory CD8 T cell
TCGA-R6-A8WG-01A	High	0.317902047056797	Central memory CD8 T cell
TCGA-LN-A4A3-01A	Low	0.333996944008311	Central memory CD8 T cell
TCGA-IG-A625-01A	High	0.361537839651542	Central memory CD8 T cell
TCGA-LN-A9FQ-01A	Low	0.38312624876714	Central memory CD8 T cell
TCGA-L5-A8NH-01A	High	0.350763516364275	Central memory CD8 T cell
TCGA-LN-A49S-01A	Low	0.307601839115865	Central memory CD8 T cell
TCGA-LN-A7HZ-01A	High	0.328273175302814	Central memory CD8 T cell
TCGA-LN-A8I1-01A	Low	0.345007979872741	Central memory CD8 T cell
TCGA-L5-A8NL-01A	High	0.38661609228883	Central memory CD8 T cell
TCGA-LN-A49W-01A	High	0.446420488755313	Central memory CD8 T cell
TCGA-LN-A8I0-01A	Low	0.337852316455495	Central memory CD8 T cell
TCGA-LN-A49O-01A	High	0.362448634014387	Central memory CD8 T cell
TCGA-L5-A8NS-01A	High	0.400652615240909	Central memory CD8 T cell
TCGA-L5-A8NI-01A	High	0.332379228950129	Central memory CD8 T cell
TCGA-L5-A8NK-01A	Low	0.323225301312899	Central memory CD8 T cell
TCGA-2H-A9GM-01A	High	0.313796919745151	Central memory CD8 T cell
TCGA-2H-A9GI-01A	Low	0.289029325102295	Central memory CD8 T cell
TCGA-XP-A8T8-01A	Low	0.302870621237133	Central memory CD8 T cell
TCGA-IG-A97H-01A	Low	0.321105278136152	Central memory CD8 T cell
TCGA-IG-A7DP-01A	Low	0.357691489767634	Central memory CD8 T cell
TCGA-LN-A49U-01A	Low	0.345761291524173	Central memory CD8 T cell
TCGA-V5-AASV-01A	Low	0.351630431249058	Central memory CD8 T cell
TCGA-L5-A88S-01A	High	0.409222075199753	Central memory CD8 T cell
TCGA-LN-A4A8-01A	Low	0.335429501084063	Central memory CD8 T cell
TCGA-IC-A6RF-01A	Low	0.323368576300717	Central memory CD8 T cell
TCGA-R6-A8W5-01B	High	0.380094126178626	Central memory CD8 T cell
TCGA-VR-AA7I-01A	Low	0.360358666963381	Central memory CD8 T cell
TCGA-2H-A9GO-01A	High	0.281542620883299	Central memory CD8 T cell
TCGA-R6-A6L4-01A	High	0.285999169930694	Central memory CD8 T cell
TCGA-V5-A7RE-01A	High	0.31794511650592	Central memory CD8 T cell
TCGA-L5-A8NJ-01A	High	0.313438130181313	Central memory CD8 T cell
TCGA-IG-A51D-01A	Low	0.346358152859823	Central memory CD8 T cell
TCGA-VR-AA4G-01A	High	0.338636626093945	Central memory CD8 T cell
TCGA-VR-A8EZ-01A	High	0.346563691958562	Central memory CD8 T cell
TCGA-VR-A8EU-01A	High	0.378128921305789	Central memory CD8 T cell
TCGA-L5-A4ON-01A	High	0.346179131929063	Central memory CD8 T cell
TCGA-IG-A4P3-01A	Low	0.303868472491971	Central memory CD8 T cell
TCGA-ZR-A9CJ-01B	High	0.356864985039203	Central memory CD8 T cell
TCGA-L5-A4OI-01A	High	0.341796537630132	Central memory CD8 T cell
TCGA-S8-A6BV-01A	High	0.335368903344344	Central memory CD8 T cell
TCGA-2H-A9GG-01A	Low	0.253755288688693	Central memory CD8 T cell
TCGA-IG-A3YC-01A	Low	0.387765090270065	Central memory CD8 T cell
TCGA-S8-A6BW-01A	High	0.368980281988519	Central memory CD8 T cell
TCGA-IG-A3YA-01A	Low	0.380355164812076	Central memory CD8 T cell
TCGA-L5-A4OJ-01A	Low	0.323343900207193	Central memory CD8 T cell
TCGA-L5-A8NQ-01A	Low	0.33842394536027	Central memory CD8 T cell
TCGA-JY-A939-01A	Low	0.361737810674786	Central memory CD8 T cell
TCGA-LN-A4A5-01A	Low	0.320258439332095	Central memory CD8 T cell
TCGA-L5-A88T-01A	Low	0.349737646895384	Central memory CD8 T cell
TCGA-VR-A8EQ-01A	High	0.325198302311136	Central memory CD8 T cell
TCGA-JY-A93C-01A	High	0.367338156632198	Central memory CD8 T cell
TCGA-IG-A5S3-01A	Low	0.298572637954606	Central memory CD8 T cell
TCGA-L5-A4OE-01A	High	0.357532267879746	Central memory CD8 T cell
TCGA-JY-A93F-01A	Low	0.253765871777252	Central memory CD8 T cell
TCGA-XP-A8T6-01A	High	0.317074152811947	Central memory CD8 T cell
TCGA-L5-A88W-01A	Low	0.327517239752731	Central memory CD8 T cell
TCGA-JY-A93E-01A	High	0.374942584160057	Central memory CD8 T cell
TCGA-LN-A5U7-01A	Low	0.32279678619745	Central memory CD8 T cell
TCGA-2H-A9GF-01A	High	0.362933354110054	Central memory CD8 T cell
TCGA-VR-A8EO-01A	Low	0.240476675096496	Central memory CD8 T cell
TCGA-VR-A8EP-01A	High	0.307560837662691	Central memory CD8 T cell
TCGA-L5-A8NT-01A	High	0.367918883906343	Central memory CD8 T cell
TCGA-VR-A8EX-01A	Low	0.295412714269406	Central memory CD8 T cell
TCGA-L5-A4OU-01A	High	0.411954260435768	Central memory CD8 T cell
TCGA-L5-A43E-01A	Low	0.332993257578854	Central memory CD8 T cell
TCGA-2H-A9GH-01A	High	0.322827103692899	Central memory CD8 T cell
TCGA-JY-A93D-01A	Low	0.439779314589699	Central memory CD8 T cell
TCGA-2H-A9GR-01A	Low	0.345483526320396	Central memory CD8 T cell
TCGA-L5-A4OH-01A	High	0.244385159283652	Central memory CD8 T cell
TCGA-M9-A5M8-01A	Low	0.35946920808613	Central memory CD8 T cell
TCGA-IG-A3I8-01A	Low	0.24571702000995	Central memory CD8 T cell
TCGA-VR-A8EY-01A	Low	0.351304554191485	Central memory CD8 T cell
TCGA-JY-A938-01A	Low	0.355295174067708	Central memory CD8 T cell
TCGA-IG-A3QL-01A	Low	0.308490928848743	Central memory CD8 T cell
TCGA-L5-A8NG-01A	Low	0.375149365997486	Central memory CD8 T cell
TCGA-R6-A6XG-01B	Low	0.293635673668777	Central memory CD8 T cell
TCGA-JY-A6FG-01A	Low	0.309677140606429	Central memory CD8 T cell
TCGA-L5-A4OS-01A	Low	0.364548417177819	Central memory CD8 T cell
TCGA-JY-A6FA-01A	High	0.330723072901583	Central memory CD8 T cell
TCGA-L5-A8NW-01A	Low	0.354869244756781	Central memory CD8 T cell
TCGA-VR-AA4D-01A	High	0.294488886580853	Central memory CD8 T cell
TCGA-JY-A6FH-01A	Low	0.229759557761704	Central memory CD8 T cell
TCGA-L5-A4OM-01A	Low	0.27106755148537	Central memory CD8 T cell
TCGA-VR-A8Q7-01A	Low	0.275311512503814	Central memory CD8 T cell
TCGA-L5-A8NV-01A	High	0.367796992624094	Central memory CD8 T cell
TCGA-R6-A6Y0-01B	Low	0.32319345580273	Central memory CD8 T cell
TCGA-L5-A8NE-01A	Low	0.326633524865987	Central memory CD8 T cell
TCGA-2H-A9GJ-01A	Low	0.311926274149772	Central memory CD8 T cell
TCGA-JY-A6FB-01A	Low	0.352856570878573	Central memory CD8 T cell
TCGA-JY-A6FD-01A	Low	0.296031183440659	Central memory CD8 T cell
TCGA-L5-A8NU-01A	Low	0.389521671339673	Central memory CD8 T cell
TCGA-LN-A9FO-01A	High	0.126180262643505	Effector memeory CD4 T cell
TCGA-L5-A88Y-01A	Low	0.123144779727267	Effector memeory CD4 T cell
TCGA-IG-A50L-01A	High	0.172788227339509	Effector memeory CD4 T cell
TCGA-IG-A5B8-01A	High	0.111542883242608	Effector memeory CD4 T cell
TCGA-Z6-A9VB-01A	Low	0.11436874372303	Effector memeory CD4 T cell
TCGA-VR-A8ET-01A	High	0.141171648601961	Effector memeory CD4 T cell
TCGA-Z6-A8JE-01A	High	0.144706037619479	Effector memeory CD4 T cell
TCGA-R6-A8WC-01A	High	0.0860223445441952	Effector memeory CD4 T cell
TCGA-L5-A88V-01A	High	0.0857760195588633	Effector memeory CD4 T cell
TCGA-IG-A3YB-01A	Low	0.16956180901203	Effector memeory CD4 T cell
TCGA-L5-A8NF-01A	High	0.0622095985273948	Effector memeory CD4 T cell
TCGA-Z6-AAPN-01A	High	0.168892308125137	Effector memeory CD4 T cell
TCGA-R6-A8W8-01B	High	0.0817612313650088	Effector memeory CD4 T cell
TCGA-L5-A893-01A	Low	0.12015466339721	Effector memeory CD4 T cell
TCGA-L5-A43C-01A	Low	0.199998992768067	Effector memeory CD4 T cell
TCGA-L5-A4OO-01A	High	0.112538608626381	Effector memeory CD4 T cell
TCGA-Z6-A8JD-01A	Low	0.137396843442893	Effector memeory CD4 T cell
TCGA-V5-A7RC-06A	High	0.103003013328491	Effector memeory CD4 T cell
TCGA-V5-A7RC-01B	High	0.0690024643534823	Effector memeory CD4 T cell
TCGA-JY-A6FE-01A	Low	0.116399396336816	Effector memeory CD4 T cell
TCGA-L5-A891-01A	Low	0.103694651393932	Effector memeory CD4 T cell
TCGA-IG-A4QS-01A	High	0.121659016665544	Effector memeory CD4 T cell
TCGA-2H-A9GQ-01A	Low	0.154026306578973	Effector memeory CD4 T cell
TCGA-LN-A5U5-01A	High	0.157488248381014	Effector memeory CD4 T cell
TCGA-IG-A8O2-01A	High	0.0917161494518385	Effector memeory CD4 T cell
TCGA-L5-A4OG-01A	Low	0.130992345099498	Effector memeory CD4 T cell
TCGA-L5-A4OT-01A	High	0.156779995582483	Effector memeory CD4 T cell
TCGA-R6-A6KZ-01A	High	0.106721198575408	Effector memeory CD4 T cell
TCGA-V5-A7RB-01A	High	0.0820138905198973	Effector memeory CD4 T cell
TCGA-L5-A8NN-01A	High	0.0814542643950547	Effector memeory CD4 T cell
TCGA-2H-A9GL-01A	High	0.170676034511088	Effector memeory CD4 T cell
TCGA-KH-A6WC-01A	Low	0.195224762853072	Effector memeory CD4 T cell
TCGA-R6-A6XQ-01B	High	0.0536220403118145	Effector memeory CD4 T cell
TCGA-RE-A7BO-01A	High	0.12691347543525	Effector memeory CD4 T cell
TCGA-L5-A4OW-01A	High	0.1020507594788	Effector memeory CD4 T cell
TCGA-L5-A4OP-01A	Low	0.0975466457112245	Effector memeory CD4 T cell
TCGA-L5-A88Z-01A	High	0.131574780725948	Effector memeory CD4 T cell
TCGA-L5-A4OX-01A	High	0.11936531478982	Effector memeory CD4 T cell
TCGA-R6-A6DQ-01B	High	0.158632696553951	Effector memeory CD4 T cell
TCGA-2H-A9GK-01A	Low	0.136513398376692	Effector memeory CD4 T cell
TCGA-IC-A6RE-01A	High	0.122760177110645	Effector memeory CD4 T cell
TCGA-L5-A8NM-01A	High	0.130848477912431	Effector memeory CD4 T cell
TCGA-Q9-A6FW-01A	High	0.117402647698065	Effector memeory CD4 T cell
TCGA-R6-A6DN-01B	High	0.0962563729015756	Effector memeory CD4 T cell
TCGA-VR-A8EW-01A	High	0.160534527052364	Effector memeory CD4 T cell
TCGA-L5-A8NR-01A	High	0.0682945734119567	Effector memeory CD4 T cell
TCGA-2H-A9GN-01A	High	0.136952928032391	Effector memeory CD4 T cell
TCGA-V5-AASX-01A	Low	0.100618297312213	Effector memeory CD4 T cell
TCGA-V5-AASW-01A	High	0.0785417392450546	Effector memeory CD4 T cell
TCGA-IG-A6QS-01A	High	0.174219834894616	Effector memeory CD4 T cell
TCGA-L7-A6VZ-01A	High	0.0610309936035995	Effector memeory CD4 T cell
